name,inputs,size,threshold,threshold_param,threshold_cross,index,size_trim,size_bisim,size_sim,sim_rels,size_sc1,size_sc1_min,size_sc2,size_sc2_min,max_inter,time_bisim,time_sim,time_sc1,time_sc1_min,time_sc2,time_sc2_min,time_total,cancel
nfa_90_2.0_0.ba,9,91,,,,,91,91,92,,21490,4,,,,10080016,17745410,271510066,22077385,,,321412877,
nfa_80_2.0_1.ba,8,81,,,,,81,81,82,,10330,6,,,,8764281,16626744,137252343,16150285,,,178793653,
nfa_230_2.0_5.ba,15,231,,,,,231,231,232,,2658301,7,,,,33167190,41585420,358878199941,723914810,,,359676867361,
nfa_100_2.0_8.ba,10,101,,,,,101,101,102,,32230,3,,,,11414581,19540715,469550280,25282545,,,525788121,
nfa_80_2.0_6.ba,8,81,,,,,81,81,82,,12514,7,,,,9167299,16439485,158812357,17473801,,,201892942,
nfa_240_2.0_7.ba,15,241,,,,,241,241,242,,3775186,6,,,,32735410,42605413,524272925171,823171962,,,525171437956,
nfa_80_2.0_3.ba,8,81,,,,,81,81,82,,10733,3,,,,9063040,17058373,137602643,15771978,,,179496034,
nfa_50_2.0_7.ba,7,51,,,,,51,51,52,,1479,1,,,,6732158,12752377,25217037,9484489,,,54186061,
nfa_20_2.0_8.ba,4,21,,,,,21,21,22,,53,1,,,,3899817,10854244,7414246,5110163,,,27278470,
nfa_160_2.0_8.ba,12,161,,,,,161,161,162,,362160,6,,,,15945856,29523172,9174112743,100322110,,,9319903881,
nfa_80_2.0_8.ba,8,81,,,,,81,81,82,,10942,4,,,,9146620,17351693,146139530,16084558,,,188722401,
nfa_20_2.0_3.ba,4,21,,,,,21,21,22,,73,4,,,,3746487,10377186,8131423,5156673,,,27411769,
nfa_130_2.0_6.ba,11,131,,,,,131,131,132,,141590,6,,,,13993974,22999265,2465249388,55576130,,,2557818757,
nfa_180_2.0_4.ba,13,181,,,,,181,181,182,,618345,5,,,,18320168,33878045,20789236684,158768205,,,21000203102,
nfa_170_2.0_9.ba,13,171,,,,,171,171,172,,484650,6,,,,17501134,31413438,14252530934,137967756,,,14439413262,
nfa_250_2.0_9.ba,15,251,,,,,251,251,252,,,,,,,34844981,44341196,,,,,79186177,TO
nfa_210_2.0_6.ba,14,211,,,,,211,211,212,,1521551,4,,,,25213290,37083608,74730567453,438544553,,,75231408904,
nfa_170_2.0_4.ba,13,171,,,,,171,171,172,,495990,6,,,,17801275,32001520,14898165238,142093018,,,15090061051,
nfa_190_2.0_0.ba,13,191,,,,,191,191,192,,842850,10,,,,19278780,33700885,28951950783,210416144,,,29215346592,
nfa_110_2.0_0.ba,10,111,,,,,111,111,112,,58697,5,,,,12291464,20197651,811514335,40815941,,,884819391,
nfa_160_2.0_3.ba,12,161,,,,,161,161,162,,349768,6,,,,16484462,30236591,8675156989,105727907,,,8827605949,
nfa_120_2.0_6.ba,10,121,,,,,121,121,122,,96806,6,,,,12109986,21261379,1360729110,58782213,,,1452882688,
nfa_190_2.0_9.ba,13,191,,,,,191,191,192,,789114,11,,,,19346682,34200196,30922670324,222917577,,,31199134779,
nfa_20_2.0_0.ba,4,21,,,,,21,21,22,,43,3,,,,3852509,10869800,7292759,5431525,,,27446593,
nfa_210_2.0_0.ba,14,211,,,,,211,211,212,,1548961,5,,,,26420610,35985410,75721392179,387582728,,,76171380927,
nfa_140_2.0_1.ba,11,141,,,,,141,141,142,,193111,3,,,,14430652,25700214,3476008731,76124875,,,3592264472,
nfa_20_2.0_1.ba,4,21,,,,,21,21,22,,55,1,,,,3783010,10253264,7242262,5175476,,,26454012,
nfa_240_2.0_3.ba,15,241,,,,,241,241,242,,3875074,9,,,,33632949,42738421,504115524638,841578501,,,505033474509,
nfa_110_2.0_8.ba,10,111,,,,,111,111,112,,58825,3,,,,11908323,20400046,817189030,31621891,,,881119290,
nfa_100_2.0_9.ba,10,101,,,,,101,101,102,,33709,5,,,,11517015,19666817,491205306,25010435,,,547399573,
nfa_80_2.0_2.ba,8,81,,,,,81,81,82,,11596,5,,,,8507092,16823603,145499893,16637783,,,187468371,
nfa_270_2.0_4.ba,16,271,,,,,271,271,272,,,,,,,36162629,46848483,,,,,83011112,TO
nfa_180_2.0_3.ba,13,181,,,,,181,181,182,,609988,5,,,,18733298,32423040,19173464019,182988539,,,19407608896,
nfa_110_2.0_4.ba,10,111,,,,,111,111,112,,61071,3,,,,12015345,19971259,865333480,31901564,,,929221648,
nfa_50_2.0_9.ba,7,51,,,,,51,51,52,,1390,3,,,,6865196,13214442,24499839,8810722,,,53390199,
nfa_110_2.0_5.ba,10,111,,,,,111,111,112,,51567,3,,,,11235676,19477340,750239426,36953044,,,817905486,
nfa_230_2.0_8.ba,15,231,,,,,231,231,232,,2803072,5,,,,34247391,42685594,358413346445,788954019,,,359279233449,
nfa_250_2.0_0.ba,15,251,,,,,251,251,252,,,,,,,34963106,43427288,,,,,78390394,TO
nfa_280_2.0_0.ba,16,281,,,,,281,281,282,,,,,,,36366868,47511153,,,,,83878021,TO
nfa_300_2.0_4.ba,17,301,,,,,301,301,302,,,,,,,38955732,52087378,,,,,91043110,TO
nfa_270_2.0_0.ba,16,271,,,,,271,271,272,,,,,,,36237978,47168322,,,,,83406300,TO
nfa_290_2.0_3.ba,17,291,,,,,291,291,292,,,,,,,38384421,49077084,,,,,87461505,TO
nfa_250_2.0_7.ba,15,251,,,,,251,251,252,,,,,,,35224736,44995598,,,,,80220334,TO
nfa_290_2.0_4.ba,17,291,,,,,291,291,292,,,,,,,40343871,49770994,,,,,90114865,TO
nfa_230_2.0_3.ba,15,231,,,,,231,231,232,,2642086,5,,,,34617261,41637833,352158110728,741541380,,,352975907202,
nfa_260_2.0_2.ba,16,261,,,,,261,261,262,,,,,,,35833575,45800367,,,,,81633942,TO
