name,inputs,size,threshold,threshold_param,threshold_cross,index,size_trim,size_bisim,size_sim,sim_rels,size_sc1,size_sc1_min,size_sc2,size_sc2_min,max_inter,time_bisim,time_sim,time_sc1,time_sc1_min,time_sc2,time_sc2_min,time_total,cancel
nfa_240_2.0_6.ba,15,241,adaptiveStep,5000,72,CCLS,241,241,242,15,11697,6,,,323659,37313572,42407196,239762436502,22432424,,,239864589694,
nfa_160_2.0_9.ba,12,161,adaptiveStep,5000,8,CCLS,161,161,162,12,8750,5,,,26860,16159160,29687438,3425374079,15870440,,,3487091117,
nfa_50_2.0_3.ba,7,51,adaptiveStep,5000,0,CCLS,51,51,52,7,1535,3,,,1535,7566535,13257708,26148046,10186706,,,57158995,
nfa_50_2.0_4.ba,7,51,adaptiveStep,5000,0,CCLS,51,51,52,7,1614,4,,,1614,6893835,13074088,26467477,9583746,,,56019146,
nfa_150_2.0_0.ba,12,151,adaptiveStep,5000,7,CCLS,151,151,152,12,7356,1,,,22856,15369070,28828038,2370515075,15246669,,,2429958852,
nfa_140_2.0_8.ba,11,141,adaptiveStep,5000,5,CCLS,141,141,142,11,6717,4,,,16251,14329039,26435316,1497309393,14690439,,,1552764187,
nfa_300_2.0_1.ba,17,301,,,,CCLS,301,301,302,17,,,,,,39253590,49873556,,,,,89127146,TO
nfa_70_2.0_6.ba,8,71,adaptiveStep,5000,0,CCLS,71,71,72,8,6184,3,,,6184,8754895,16318790,93418337,15042109,,,133534131,
nfa_190_2.0_6.ba,13,191,adaptiveStep,5000,19,CCLS,191,191,192,13,10623,8,,,68741,19207122,34391601,16053292829,18037701,,,16124929253,
nfa_60_2.0_2.ba,7,61,adaptiveStep,5000,0,CCLS,61,61,62,7,3370,6,,,3370,7443165,15097259,51394791,12290358,,,86225573,
nfa_150_2.0_8.ba,12,151,adaptiveStep,5000,6,CCLS,151,151,152,12,8873,4,,,23647,15578050,29494928,2512648455,15706760,,,2573428193,
nfa_150_2.0_5.ba,12,151,adaptiveStep,5000,6,CCLS,151,151,152,12,8767,5,,,23830,15460740,27872557,2245174091,35598382,,,2324105770,
nfa_120_2.0_1.ba,10,121,adaptiveStep,5000,3,CCLS,121,121,122,10,6836,3,,,10084,11994397,20987103,680942996,15674060,,,729598556,
nfa_50_2.0_8.ba,7,51,adaptiveStep,5000,0,CCLS,51,51,52,7,1555,4,,,1555,6536724,13271268,25510606,9148216,,,54466814,
nfa_170_2.0_6.ba,13,171,adaptiveStep,5000,11,CCLS,171,171,172,13,8748,5,,,37947,17451280,31428579,6081150025,16482670,,,6146512554,
nfa_130_2.0_5.ba,11,131,adaptiveStep,5000,4,CCLS,131,131,132,11,6592,4,,,14703,13618328,23804665,1061476928,15383610,,,1114283531,
nfa_30_2.0_9.ba,5,31,adaptiveStep,5000,0,CCLS,31,31,32,5,175,1,,,175,4477642,11666667,10361986,5972434,,,32478729,
nfa_270_2.0_5.ba,16,271,adaptiveStep,5000,117,CCLS,271,271,272,16,11863,5,,,702678,38388351,47248927,792964044696,20969173,,,793070651147,
nfa_150_2.0_4.ba,12,151,adaptiveStep,5000,6,CCLS,151,151,152,12,7257,5,,,22623,15490769,28112827,2148381605,17048930,,,2209034131,
nfa_300_2.0_6.ba,17,301,,,,CCLS,301,301,302,17,,,,,,38480860,50018277,,,,,88499137,TO
nfa_220_2.0_0.ba,14,221,adaptiveStep,5000,42,CCLS,221,221,222,14,12655,8,,,193102,31061569,39537704,87654704233,20977742,,,87746281248,
nfa_170_2.0_3.ba,13,171,adaptiveStep,5000,10,CCLS,171,171,172,13,9609,4,,,34948,17994731,31851130,5469143571,17720371,,,5536709803,
nfa_220_2.0_7.ba,14,221,adaptiveStep,5000,45,CCLS,221,221,222,14,11051,8,,,195631,27273667,39167244,95626158991,19405522,,,95712005424,
nfa_230_2.0_2.ba,15,231,adaptiveStep,5000,49,CCLS,231,231,232,15,12697,6,,,219222,33672751,41236605,132884811493,23042084,,,132982762933,
nfa_280_2.0_8.ba,16,281,adaptiveStep,5000,121,CCLS,281,281,282,16,14635,4,,,810366,37568311,49287108,903181723554,23908065,,,903292487038,
nfa_250_2.0_1.ba,15,251,adaptiveStep,5000,83,CCLS,251,251,252,15,10783,9,,,440349,33546590,43544797,341349577365,20627103,,,341447295855,
nfa_250_2.0_9.ba,15,251,adaptiveStep,5000,69,CCLS,251,251,252,15,13777,6,,,428814,35466352,45386548,281313070123,21312693,,,281415235716,
nfa_20_2.0_5.ba,4,21,adaptiveStep,5000,0,CCLS,21,21,22,4,55,3,,,55,3848032,10167037,7455685,5028113,,,26498867,
nfa_260_2.0_1.ba,16,261,adaptiveStep,5000,88,CCLS,261,261,262,16,13119,6,,,516869,36905163,47008888,553063404756,23818074,,,553171136881,
nfa_30_2.0_3.ba,5,31,adaptiveStep,5000,0,CCLS,31,31,32,5,238,1,,,238,5991444,14440569,12485028,8054915,,,40971956,
nfa_100_2.0_1.ba,10,101,adaptiveStep,5000,2,CCLS,101,101,102,10,6463,4,,,7266,11475947,19914572,403234859,15683770,,,450309148,
nfa_160_2.0_7.ba,12,161,adaptiveStep,5000,8,CCLS,161,161,162,12,7688,8,,,26237,16718450,30275978,3273131873,16110550,,,3336236851,
nfa_290_2.0_5.ba,17,291,,,,CCLS,291,291,292,17,,,,,,38510222,47938547,,,,,86448769,TO
nfa_170_2.0_7.ba,13,171,adaptiveStep,5000,11,CCLS,171,171,172,13,10639,6,,,38588,19243222,33569251,6541977274,24056525,,,6618846272,
nfa_250_2.0_0.ba,15,251,adaptiveStep,5000,78,CCLS,251,251,252,15,11741,4,,,425494,34176770,44577737,328289008110,21698784,,,328389461401,
nfa_60_2.0_6.ba,7,61,adaptiveStep,5000,0,CCLS,61,61,62,7,3282,3,,,3282,7680195,14335089,46735359,11816758,,,80567401,
