name,inputs,size,threshold,threshold_param,threshold_cross,index,size_trim,size_bisim,size_sim,sim_rels,size_sc1,size_sc1_min,size_sc2,size_sc2_min,max_inter,time_bisim,time_sim,time_sc1,time_sc1_min,time_sc2,time_sc2_min,time_total,cancel
nfa_140_2.0_4.ba,11,141,,,,,141,141,,,191485,4,,,,14212838,,3456305525,99667782,,,3570186145,
nfa_30_2.0_2.ba,5,31,,,,,31,31,,,260,1,,,,4797839,,11213488,5730839,,,21742166,
nfa_60_2.0_3.ba,7,61,,,,,61,61,,,3262,3,,,,7325068,,43400702,10413368,,,61139138,
nfa_220_2.0_1.ba,14,221,,,,,221,221,,,2100530,10,,,,30715064,,150615684804,556145710,,,151202545578,
nfa_140_2.0_9.ba,11,141,,,,,141,141,,,182656,3,,,,14454628,,3379440264,67331258,,,3461226150,
nfa_200_2.0_9.ba,14,201,,,,,201,201,,,1111195,5,,,,24549395,,70107696823,293852498,,,70426098716,
nfa_170_2.0_1.ba,13,171,,,,,171,171,,,496898,4,,,,16906087,,19279510098,135428625,,,19431844810,
nfa_220_2.0_9.ba,14,221,,,,,221,221,,,2138495,9,,,,32871512,,347169508373,565993724,,,347768373609,
nfa_240_2.0_2.ba,15,241,,,,,241,241,,,3902804,7,,,,33410412,,346722591556,953367123,,,347709369091,
nfa_40_2.0_1.ba,6,41,,,,,41,41,,,524,1,,,,5829368,,13555318,6446918,,,25831604,
nfa_230_2.0_6.ba,15,231,,,,,231,231,,,2870372,8,,,,25992515,,376798261899,898637056,,,377722891470,
nfa_70_2.0_5.ba,8,71,,,,,71,71,,,6432,3,,,,9319818,,93008659,17721555,,,120050032,
nfa_240_2.0_1.ba,15,241,,,,,241,241,,,3870473,5,,,,39513442,,552651478766,1143705968,,,553834698176,
nfa_240_2.0_8.ba,15,241,,,,,241,241,,,3878435,6,,,,33410782,,652875826495,961348579,,,653870585856,
nfa_20_2.0_4.ba,4,21,,,,,21,21,,,42,1,,,,3748093,,6038294,4602233,,,14388620,
nfa_260_2.0_5.ba,16,261,,,,,261,261,,,6558474,5,,,,35349263,,961209557257,1682107859,,,962927014379,
nfa_230_2.0_9.ba,15,231,,,,,231,231,,,2779488,7,,,,34029015,,425069318353,883552574,,,425986899942,
nfa_80_2.0_9.ba,8,81,,,,,81,81,,,11215,7,,,,9037723,,150348978,15712455,,,175099156,
nfa_20_2.0_2.ba,4,21,,,,,21,21,,,66,1,,,,3939471,,6972242,4521191,,,15432904,
nfa_150_2.0_3.ba,12,151,,,,,151,151,,,275968,5,,,,15397115,,6864685900,89877789,,,6969960804,
nfa_250_2.0_8.ba,15,251,,,,,251,251,,,,,,,,47258659,,,,,,47258659,TO
nfa_250_2.0_3.ba,15,251,,,,,251,251,,,,,,,,46293519,,,,,,46293519,TO
nfa_260_2.0_0.ba,16,261,,,,,261,261,,,,,,,,50286038,,,,,,50286038,TO
nfa_300_2.0_9.ba,17,301,,,,,301,301,,,,,,,,55937457,,,,,,55937457,TO
nfa_290_2.0_2.ba,17,291,,,,,291,291,,,,,,,,55490097,,,,,,55490097,TO
nfa_40_2.0_6.ba,6,41,,,,,41,41,,,578,5,,,,5928362,,14474595,6499451,,,26902408,
nfa_70_2.0_0.ba,8,71,,,,,71,71,,,6689,1,,,,8321233,,89269668,13851304,,,111442205,
nfa_270_2.0_2.ba,16,271,,,,,271,271,,,,,,,,37940012,,,,,,37940012,TO
nfa_70_2.0_1.ba,8,71,,,,,71,71,,,6265,4,,,,9120703,,84162026,13643584,,,106926313,
nfa_150_2.0_9.ba,12,151,,,,,151,151,,,285615,4,,,,14876805,,10414116970,84701746,,,10513695521,
nfa_290_2.0_1.ba,17,291,,,,,291,291,,,,,,,,37241412,,,,,,37241412,TO
nfa_180_2.0_7.ba,13,181,,,,,181,181,,,605543,5,,,,18113576,,29533862368,153406006,,,29705381950,
nfa_100_2.0_3.ba,10,101,,,,,101,101,,,33900,4,,,,11264263,,553635514,25623937,,,590523714,
nfa_150_2.0_2.ba,12,151,,,,,151,151,,,287565,8,,,,15759945,,8107750968,113833474,,,8237344387,
nfa_120_2.0_4.ba,10,121,,,,,121,121,,,90759,3,,,,12263293,,1453568908,36449901,,,1502282102,
nfa_100_2.0_7.ba,10,101,,,,,101,101,,,32110,4,,,,11458803,,563418596,26196657,,,601074056,
nfa_260_2.0_9.ba,16,261,,,,,261,261,,,,,,,,36681191,,,,,,36681191,TO
nfa_190_2.0_1.ba,13,191,,,,,191,191,,,763399,3,,,,19054256,,35299525926,199736298,,,35518316480,
nfa_170_2.0_0.ba,13,171,,,,,171,171,,,499222,7,,,,17158985,,14091383349,148424383,,,14256966717,
nfa_190_2.0_5.ba,13,191,,,,,191,191,,,813328,8,,,,19356485,,28082562963,208211268,,,28310130716,
nfa_60_2.0_7.ba,7,61,,,,,61,61,,,3507,3,,,,7689842,,43293172,9722553,,,60705567,
nfa_180_2.0_8.ba,13,181,,,,,181,181,,,615346,5,,,,18199805,,29865178762,163711205,,,30047089772,
nfa_40_2.0_3.ba,6,41,,,,,41,41,,,653,1,,,,5839972,,14790484,6241361,,,26871817,
nfa_120_2.0_7.ba,10,121,,,,,121,121,,,95705,6,,,,12112173,,1366603415,37335750,,,1416051338,
nfa_200_2.0_3.ba,14,201,,,,,201,201,,,1120748,5,,,,27258779,,63208595511,296189471,,,63532043761,
nfa_160_2.0_5.ba,12,161,,,,,161,161,,,352397,5,,,,19460685,,8319554654,106882279,,,8445897618,
nfa_50_2.0_0.ba,7,51,,,,,51,51,,,1474,3,,,,6853832,,22400996,7983792,,,37238620,
nfa_200_2.0_1.ba,14,201,,,,,201,201,,,1131609,8,,,,27196759,,88339242491,284159924,,,88650599174,
nfa_180_2.0_6.ba,13,181,,,,,181,181,,,618240,7,,,,17827736,,21298648557,161643583,,,21478119876,
nfa_200_2.0_8.ba,14,201,,,,,201,201,,,1033859,5,,,,25127427,,58179138758,269617280,,,58473883465,
nfa_140_2.0_2.ba,11,141,,,,,141,141,,,185056,8,,,,13883374,,4800628719,58843905,,,4873355998,
nfa_40_2.0_0.ba,6,41,,,,,41,41,,,522,3,,,,5837992,,13186083,5653882,,,24677957,
nfa_150_2.0_6.ba,12,151,,,,,151,151,,,291182,6,,,,15782134,,6211841665,110170587,,,6337794386,
nfa_260_2.0_7.ba,16,261,,,,,261,261,,,,,,,,34592984,,,,,,34592984,TO
nfa_280_2.0_5.ba,16,281,,,,,281,281,,,,,,,,38825352,,,,,,38825352,TO
nfa_100_2.0_2.ba,10,101,,,,,101,101,,,33012,4,,,,12168583,,543246413,26279215,,,581694211,
nfa_170_2.0_8.ba,13,171,,,,,171,171,,,493565,3,,,,17204764,,21888317539,139980674,,,22045502977,
nfa_270_2.0_8.ba,16,271,,,,,271,271,,,,,,,,36521843,,,,,,36521843,TO
nfa_210_2.0_5.ba,14,211,,,,,211,211,,,1564525,8,,,,31225468,,85977260091,408509328,,,86416994887,
nfa_190_2.0_7.ba,13,191,,,,,191,191,,,786981,4,,,,21959165,,37625483060,232213427,,,37879655652,
nfa_290_2.0_9.ba,17,291,,,,,291,291,,,,,,,,38738142,,,,,,38738142,TO
nfa_50_2.0_5.ba,7,51,,,,,51,51,,,1602,1,,,,7208501,,25224965,8172752,,,40606218,
nfa_120_2.0_5.ba,10,121,,,,,121,121,,,92859,5,,,,12395982,,1694963267,55577430,,,1762936679,
nfa_40_2.0_2.ba,6,41,,,,,41,41,,,516,1,,,,6216651,,13875683,6549801,,,26642135,
nfa_20_2.0_6.ba,4,21,,,,,21,21,,,52,1,,,,3812781,,6691341,4656201,,,15160323,
