name,inputs,size,threshold,threshold_param,threshold_cross,index,size_trim,size_bisim,size_sim,sim_rels,size_sc1,size_sc1_min,size_sc2,size_sc2_min,max_inter,time_bisim,time_sim,time_sc1,time_sc1_min,time_sc2,time_sc2_min,time_total,cancel
nfa_280_2.0_2.ba,16,281,adaptiveStep,5000,123,CCL,281,281,,,11570,7,7,7,778652,34627384,,887837095581,,200444748,,888072167713,
nfa_80_2.0_8.ba,8,81,adaptiveStep,5000,1,CCL,81,81,,,6849,4,4,4,6849,8407157,,195168974,,14012741,,217588872,
nfa_20_2.0_3.ba,4,21,adaptiveStep,5000,0,CCL,21,21,,,59,4,4,4,59,3642372,,7316216,,313661,,11272249,
nfa_130_2.0_6.ba,11,131,adaptiveStep,5000,3,CCL,131,131,,,8483,6,6,6,16119,13273700,,1013829511,,8601857,,1035705068,
nfa_210_2.0_1.ba,14,211,adaptiveStep,5000,31,CCL,211,211,,,9632,8,8,8,114835,23809578,,44833062275,,64397690,,44921269543,
nfa_170_2.0_9.ba,13,171,adaptiveStep,5000,9,CCL,171,171,,,10343,6,6,6,34781,17095034,,5006658934,,109337187,,5133091155,
nfa_210_2.0_6.ba,14,211,adaptiveStep,5000,32,CCL,211,211,,,11056,4,4,4,113030,22744008,,44165808438,,82476715,,44271029161,
nfa_170_2.0_4.ba,13,171,adaptiveStep,5000,10,CCL,171,171,,,12301,6,6,6,39904,17344014,,5875452067,,197349906,,6090145987,
nfa_190_2.0_0.ba,13,191,adaptiveStep,5000,19,CCL,191,191,,,14203,10,10,10,76669,20820806,,18889862643,,309247586,,19219931035,
nfa_300_2.0_0.ba,17,301,,,,CCL,301,301,,,,,,,,36271705,,,,,,36271705,TO
nfa_110_2.0_0.ba,10,111,adaptiveStep,5000,2,CCL,111,111,,,6434,5,5,5,9171,11115648,,539162249,,11024549,,561302446,
nfa_160_2.0_3.ba,12,161,adaptiveStep,5000,8,CCL,161,161,,,8256,6,6,6,27041,15901642,,3188128400,,46542977,,3250573019,
nfa_120_2.0_6.ba,10,121,adaptiveStep,5000,3,CCL,121,121,,,6802,6,6,6,10697,13005051,,719910545,,17637594,,750553190,
nfa_280_2.0_4.ba,16,281,adaptiveStep,5000,135,CCL,281,281,,,12068,7,7,7,868103,31410021,,995088131569,,137998541,,995257540131,
nfa_20_2.0_0.ba,4,21,adaptiveStep,5000,0,CCL,21,21,,,50,3,3,3,50,3503523,,6887676,,250990,,10642189,
nfa_190_2.0_9.ba,13,191,adaptiveStep,5000,20,CCL,191,191,,,10358,11,11,11,71522,18774275,,18724261983,,246354137,,18989390395,
nfa_140_2.0_1.ba,11,141,adaptiveStep,5000,5,CCL,141,141,,,7294,3,3,3,17625,13611760,,1442739153,,15550721,,1471901634,
nfa_20_2.0_1.ba,4,21,adaptiveStep,5000,0,CCL,21,21,,,54,1,1,1,54,3855843,,7531976,,258660,,11646479,
nfa_210_2.0_0.ba,14,211,adaptiveStep,5000,33,CCL,211,211,,,12479,5,5,5,139666,27018621,,57902506646,,81010455,,58010535722,
nfa_110_2.0_8.ba,10,111,adaptiveStep,5000,2,CCL,111,111,,,6528,3,3,3,9269,12203120,,529410015,,8753907,,550367042,
nfa_100_2.0_9.ba,10,101,adaptiveStep,5000,2,CCL,101,101,,,6515,5,5,5,7391,11336300,,441488125,,37648690,,490473115,
nfa_80_2.0_2.ba,8,81,adaptiveStep,5000,1,CCL,81,81,,,6884,5,5,5,6884,8702127,,193505816,,26316052,,228523995,
nfa_180_2.0_3.ba,13,181,adaptiveStep,5000,13,CCL,181,181,,,10064,5,5,5,41632,19989807,,8300347083,,62468970,,8382805860,
nfa_290_2.0_8.ba,17,291,,,,CCL,291,291,,,,,,,,33061252,,,,,,33061252,TO
nfa_110_2.0_4.ba,10,111,adaptiveStep,5000,3,CCL,111,111,,,6527,3,3,3,9835,11134849,,592558477,,17310884,,621004210,
nfa_50_2.0_9.ba,7,51,adaptiveStep,5000,0,CCL,51,51,,,1246,3,3,3,1246,7359276,,21396737,,973400,,29729413,
nfa_110_2.0_5.ba,10,111,adaptiveStep,5000,2,CCL,111,111,,,6220,3,3,3,8847,11737589,,520448919,,11249769,,543436277,
nfa_230_2.0_8.ba,15,231,adaptiveStep,5000,54,CCL,231,231,,,16851,5,5,5,230346,30799974,,157547034277,,153383524,,157731217775,
nfa_240_2.0_3.ba,15,241,adaptiveStep,5000,68,CCL,241,241,,,11140,10,9,9,349152,32519894,,278176081229,,206057317,,278414658440,
nfa_260_2.0_2.ba,16,261,adaptiveStep,5000,92,CCL,261,261,,,13021,4,4,4,491323,30731521,,509614945892,,139656024,,509785333437,
nfa_230_2.0_3.ba,15,231,adaptiveStep,5000,46,CCL,231,231,,,13818,5,5,5,209070,29807644,,131620452816,,192544997,,131842805457,
nfa_270_2.0_4.ba,16,271,adaptiveStep,5000,118,CCL,271,271,,,13303,12,12,12,746976,30759987,,894725654236,,522860790,,895279275013,
nfa_270_2.0_0.ba,16,271,adaptiveStep,5000,106,CCL,271,271,,,13727,10,10,10,702633,34573582,,760271476810,,344950434,,760651000826,
nfa_250_2.0_6.ba,15,251,adaptiveStep,5000,71,CCL,251,251,,,13287,7,7,7,443477,30408964,,328823758181,,228490030,,329082657175,
nfa_280_2.0_0.ba,16,281,adaptiveStep,5000,120,CCL,281,281,,,13242,8,8,8,843509,32248329,,980400113153,,337259783,,980769621265,
